Name,Mana Cost,CMC,Power,Toughness,Type,Creature,Non-Creature,Planeswalker,Land,Text,Colour Identity,Rarity,Collector No.,Price,Price STD,Price Foil,Price Etched,Card Type,Creature_Advisor,Creature_Angel,Creature_Archer,Creature_Artifact,Creature_Assassin,Creature_Badger,Creature_Bard,Creature_Bat,Creature_Bear,Creature_Berserker,Creature_Bird,Creature_Boar,Creature_Cat,Creature_Citizen,Creature_Cleric,Creature_Coyote,Creature_Crab,Creature_Dragon,Creature_Druid,Creature_Elemental,Creature_Elk,Creature_Fish,Creature_Frog,Creature_Hamster,Creature_Insect,Creature_Knight,Creature_Legendary,Creature_Lizard,Creature_Mercenary,Creature_Mole,Creature_Mouse,Creature_Noble,Creature_Otter,Creature_Possum,Creature_Rabbit,Creature_Raccoon,Creature_Ranger,Creature_Rat,Creature_Rogue,Creature_Scout,Creature_Shapeshifter,Creature_Skunk,Creature_Snake,Creature_Soldier,Creature_Squirrel,Creature_Turtle,Creature_Warlock,Creature_Warrior,Creature_Weasel,Creature_Wizard,Creature_Wolverine,Key_Artifacts,Key_Changeling,Key_Deathtouch,Key_Do Crime,Key_Double strike,Key_Enchant,Key_Equip,Key_Fight,Key_First strike,Key_Flash,Key_Flashback,Key_Flying,Key_Food,Key_Forage,Key_Gift,Key_Haste,Key_Landfall,Key_Lifelink,Key_Menace,Key_Mill,Key_Modified,Key_Outlaw,Key_Prowess,Key_Reach,Key_Scry,Key_Surveil,Key_Threshold,Key_Trample,Key_Treasure,Key_Valiant,Key_Vigilance,Key_Ward,Black,White,Red,Green,Blue,Uncoloured,Colour,Mana_Black,Mana_White,Mana_Red,Mana_Green,Mana_Blue,Mana_Uncoloured
"Baylen, the Haymaker",{R}{G}{W},3.0,4,3,Legendary Creature — Rabbit Warrior,1,0,0,0,"Tap two untapped tokens you control: Add one mana of any color.
Tap three untapped tokens you control: Draw a card.
Tap four untapped tokens you control: Put three +1/+1 counters on Baylen, the Haymaker. It gains trample until end of turn.","['G', 'R', 'W']",rare,205,2.42,2.42,3.96,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,White,0,0,0,0,0,0
Burrowguard Mentor,{G}{W},2.0,*,*,Creature — Rabbit Soldier,1,0,0,0,"Trample
Burrowguard Mentor's power and toughness are each equal to the number of creatures you control.","['G', 'W']",uncommon,206,0.14,0.14,0.26,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,White,0,0,0,0,0,0
"Camellia, the Seedmiser",{1}{B}{G},3.0,3,3,Legendary Creature — Squirrel Warlock,1,0,0,0,"Menace
Other Squirrels you control have menace.
Whenever you sacrifice one or more Foods, create a 1/1 green Squirrel creature token.
{2}, Forage: Put a +1/+1 counter on each other Squirrel you control. (To forage, exile three cards from your graveyard or sacrifice a Food.)","['B', 'G']",rare,207,1.72,1.72,3.36,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Black,0,0,0,0,0,0
Cindering Cutthroat,{2}{B/R},3.0,3,2,Creature — Lizard Assassin,1,0,0,0,"Cindering Cutthroat enters with a +1/+1 counter on it if an opponent lost life this turn.
{1}{B/R}: Cindering Cutthroat gains menace until end of turn. (It can't be blocked except by two or more creatures.)","['B', 'R']",common,208,0.17,0.17,0.6,,Creature,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Black,0,0,0,0,0,0
"Clement, the Worrywort",{1}{G}{U},3.0,3,3,Legendary Creature — Frog Druid,1,0,0,0,"Vigilance
Whenever Clement, the Worrywort or another creature you control enters, return up to one target creature you control with lesser mana value to its owner's hand.
Frogs you control have ""{T}: Add {G} or {U}. Spend this mana only to cast a creature spell.""","['G', 'U']",rare,209,0.57,0.57,0.62,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Green,0,0,0,0,0,0
Corpseberry Cultivator,{1}{B/G}{B/G},3.0,2,3,Creature — Squirrel Warlock,1,0,0,0,"At the beginning of combat on your turn, you may forage. (Exile three cards from your graveyard or sacrifice a Food.)
Whenever you forage, put a +1/+1 counter on Corpseberry Cultivator.","['B', 'G']",common,210,0.13,0.13,0.3,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Black,0,0,0,0,0,0
Dreamdew Entrancer,{2}{G}{U},4.0,3,4,Creature — Frog Wizard,1,0,0,0,"Reach
When Dreamdew Entrancer enters, tap up to one target creature and put three stun counters on it. If you control that creature, draw two cards.","['G', 'U']",rare,211,0.29,0.29,1.0,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Green,0,0,0,0,0,0
"Finneas, Ace Archer",{G}{W},2.0,2,2,Legendary Creature — Rabbit Archer,1,0,0,0,"Vigilance, reach
Whenever Finneas, Ace Archer attacks, put a +1/+1 counter on each other creature you control that's a token or a Rabbit. Then if creatures you control have total power 10 or greater, draw a card.","['G', 'W']",rare,212,0.27,0.27,0.61,,Creature,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,White,0,0,0,0,0,0
Fireglass Mentor,{B}{R},2.0,2,1,Creature — Lizard Warlock,1,0,0,0,"At the beginning of your second main phase, if an opponent lost life this turn, exile the top two cards of your library. Choose one of them. Until end of turn, you may play that card.","['B', 'R']",uncommon,213,0.14,0.14,0.27,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Black,0,0,0,0,0,0
"Gev, Scaled Scorch",{B}{R},2.0,3,2,Legendary Creature — Lizard Mercenary,1,0,0,0,"Ward—Pay 2 life.
Other creatures you control enter with an additional +1/+1 counter on them for each opponent who lost life this turn.
Whenever you cast a Lizard spell, Gev, Scaled Scorch deals 1 damage to target opponent.","['B', 'R']",rare,214,0.44,0.44,1.51,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Black,0,0,0,0,0,0
"Glarb, Calamity's Augur",{B}{G}{U},3.0,2,4,Legendary Creature — Frog Wizard Noble,1,0,0,0,"Deathtouch
You may look at the top card of your library any time.
You may play lands and cast spells with mana value 4 or greater from the top of your library.
{T}: Surveil 2.","['B', 'G', 'U']",mythic,215,2.27,2.27,5.14,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,Black,0,0,0,0,0,0
Head of the Homestead,{3}{G/W}{G/W},5.0,3,2,Creature — Rabbit Citizen,1,0,0,0,"When Head of the Homestead enters, create two 1/1 white Rabbit creature tokens.","['G', 'W']",common,216,0.29,0.29,0.48,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,White,0,0,0,0,0,0
"Helga, Skittish Seer",{G}{W}{U},3.0,1,3,Legendary Creature — Frog Druid,1,0,0,0,"Whenever you cast a creature spell with mana value 4 or greater, you draw a card, gain 1 life, and put a +1/+1 counter on Helga, Skittish Seer.
{T}: Add X mana of any one color, where X is Helga, Skittish Seer's power. Spend this mana only to cast creature spells with mana value 4 or greater or creature spells with {X} in their mana costs.","['G', 'U', 'W']",mythic,217,2.92,2.92,2.37,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,White,0,0,0,0,0,0
"Hugs, Grisly Guardian",{X}{R}{R}{G}{G},4.0,5,5,Legendary Creature — Badger Warrior,1,0,0,0,"Trample
When Hugs, Grisly Guardian enters, exile the top X cards of your library. Until the end of your next turn, you may play those cards.
You may play an additional land on each of your turns.","['G', 'R']",mythic,218,6.21,6.21,2.1,,Creature,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,Red,0,0,0,0,0,0
The Infamous Cruelclaw,{1}{B}{R},3.0,3,3,Legendary Creature — Weasel Mercenary,1,0,0,0,"Menace
Whenever The Infamous Cruelclaw deals combat damage to a player, exile cards from the top of your library until you exile a nonland card. You may cast that card by discarding a card rather than paying its mana cost.","['B', 'R']",mythic,219,9.8,9.8,26.61,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Black,0,0,0,0,0,0
Junkblade Bruiser,{3}{R/G}{R/G},5.0,4,5,Creature — Raccoon Berserker,1,0,0,0,"Trample
Whenever you expend 4, Junkblade Bruiser gets +2/+1 until end of turn. (You expend 4 as you spend your fourth total mana to cast spells during a turn.)","['G', 'R']",common,220,0.14,0.14,0.16,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,Red,0,0,0,0,0,0
"Kastral, the Windcrested",{3}{W}{U},5.0,4,5,Legendary Creature — Bird Scout,1,0,0,0,"Flying
Whenever one or more Birds you control deal combat damage to a player, choose one —
• You may put a Bird creature card from your hand or graveyard onto the battlefield with a finality counter on it.
• Put a +1/+1 counter on each Bird you control.
• Draw a card.","['U', 'W']",rare,221,0.27,0.27,0.98,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,White,0,0,0,0,0,0
Lilysplash Mentor,{2}{G}{U},4.0,4,4,Creature — Frog Druid,1,0,0,0,"Reach
{1}{G}{U}: Exile another target creature you control, then return it to the battlefield under its owner's control with a +1/+1 counter on it. Activate only as a sorcery.","['G', 'U']",uncommon,222,0.17,0.17,0.8,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Green,0,0,0,0,0,0
Lunar Convocation,{W}{B},2.0,,,Enchantment,0,1,0,0,"At the beginning of your end step, if you gained life this turn, each opponent loses 1 life.
At the beginning of your end step, if you gained and lost life this turn, create a 1/1 black Bat creature token with flying.
{1}{B}, Pay 2 life: Draw a card.","['B', 'W']",rare,223,0.44,0.44,0.63,,Non-Creature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Black,0,0,0,0,0,0
"Mabel, Heir to Cragflame",{1}{R}{W},3.0,3,3,Legendary Creature — Mouse Soldier,1,0,0,0,"Other Mice you control get +1/+1.
When Mabel, Heir to Cragflame enters, create Cragflame, a legendary colorless Equipment artifact token with ""Equipped creature gets +1/+1 and has vigilance, trample, and haste"" and equip {2}.","['R', 'W']",rare,224,0.92,0.92,0.81,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,White,0,0,0,0,0,0
Mind Drill Assailant,{2}{U/B}{U/B},4.0,2,5,Creature — Rat Warlock,1,0,0,0,"Threshold — As long as seven or more cards are in your graveyard, Mind Drill Assailant gets +3/+0.
{2}{U/B}: Surveil 1. (Look at the top card of your library. You may put it into your graveyard.)","['B', 'U']",common,225,0.16,0.16,0.19,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,Black,0,0,0,0,0,0
Moonrise Cleric,{1}{W/B}{W/B},3.0,2,3,Creature — Bat Cleric,1,0,0,0,"Flying
Whenever Moonrise Cleric attacks, you gain 1 life.","['B', 'W']",common,226,0.29,0.29,0.2,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Black,0,0,0,0,0,0
"Muerra, Trash Tactician",{1}{R}{G},3.0,2,4,Legendary Creature — Raccoon Warrior,1,0,0,0,"At the beginning of your first main phase, add {R} or {G} for each Raccoon you control.
Whenever you expend 4, you gain 3 life. (You expend 4 as you spend your fourth total mana to cast spells during a turn.)
Whenever you expend 8, exile the top two cards of your library. Until the end of your next turn, you may play those cards.","['G', 'R']",rare,227,0.51,0.51,1.12,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Red,0,0,0,0,0,0
Plumecreed Mentor,{1}{W}{U},3.0,2,3,Creature — Bird Scout,1,0,0,0,"Flying
Whenever Plumecreed Mentor or another creature you control with flying enters, put a +1/+1 counter on target creature you control without flying.","['U', 'W']",uncommon,228,0.18,0.18,0.23,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,White,0,0,0,0,0,0
Pond Prophet,{G/U}{G/U},2.0,1,1,Creature — Frog Advisor,1,0,0,0,"When Pond Prophet enters, draw a card.","['G', 'U']",common,229,0.13,0.13,0.29,,Creature,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Green,0,0,0,0,0,0
"Ral, Crackling Wit",{2}{U}{R},4.0,,,Legendary Planeswalker — Ral,0,0,1,0,"Whenever you cast a noncreature spell, put a loyalty counter on Ral, Crackling Wit.
+1: Create a 1/1 blue and red Otter creature token with prowess.
−3: Draw three cards, then discard two cards.
−10: Draw three cards. You get an emblem with ""Instant and sorcery spells you cast have storm."" (Whenever you cast an instant or sorcery spell, copy it for each spell cast before it this turn.)","['R', 'U']",mythic,230,4.64,4.64,2.08,,Creature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Red,0,0,0,0,0,0
Seedglaive Mentor,{1}{R}{W},3.0,3,2,Creature — Mouse Soldier,1,0,0,0,"Vigilance, haste
Valiant — Whenever Seedglaive Mentor becomes the target of a spell or ability you control for the first time each turn, put a +1/+1 counter on it.","['R', 'W']",uncommon,231,0.17,0.17,0.54,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,White,0,0,0,0,0,0
Seedpod Squire,{3}{W/U},4.0,3,3,Creature — Bird Scout,1,0,0,0,"Flying
Whenever Seedpod Squire attacks, target creature you control without flying gets +1/+1 until end of turn.","['U', 'W']",common,232,0.12,0.12,0.2,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,White,0,0,0,0,0,0
Starseer Mentor,{3}{W}{B},5.0,3,5,Creature — Bat Warlock,1,0,0,0,"Flying, vigilance
At the beginning of your end step, if you gained or lost life this turn, target opponent loses 3 life unless they sacrifice a nonland permanent or discard a card.","['B', 'W']",uncommon,233,0.18,0.18,1.41,,Creature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,Black,0,0,0,0,0,0
